BRONX - 2012-32,398,0.002512562814070352
BRONX - 2012-33,343,0.0
BRONX - 2012-34,352,0.008522727272727272
BRONX - 2012-35,373,0.005361930294906166
BRONX - 2012-36,341,0.0
BRONX - 2012-37,397,0.0
BRONX - 2012-38,362,0.0027624309392265192
BRONX - 2012-39,360,0.002777777777777778
BRONX - 2012-40,374,0.0
BRONX - 2012-41,363,0.0
BRONX - 2012-42,366,0.00273224043715847
BRONX - 2012-43,375,0.005333333333333333
BRONX - 2012-44,266,0.0
BRONX - 2012-45,374,0.0
BRONX - 2012-46,349,0.0
BRONX - 2012-47,330,0.0
BRONX - 2012-48,337,0.0
BRONX - 2012-49,343,0.0
BRONX - 2012-50,386,0.0025906735751295338
BRONX - 2012-51,390,0.0
BRONX - 2012-52,343,0.0029154518950437317
BRONX - 2013-01,342,0.008771929824561403
BRONX - 2013-02,353,0.0
BRONX - 2013-03,324,0.0
BRONX - 2013-04,331,0.0
BRONX - 2013-05,357,0.0028011204481792717
BRONX - 2013-06,439,0.0
BRONX - 2013-07,378,0.0026455026455026454
BRONX - 2013-08,340,0.0
BRONX - 2013-09,370,0.002702702702702703
BRONX - 2013-10,455,0.0
BRONX - 2013-11,410,0.0024390243902439024
BRONX - 2013-12,394,0.0
BRONX - 2013-13,337,0.0
BRONX - 2013-14,342,0.0
BRONX - 2013-15,373,0.0
BRONX - 2013-16,394,0.0
BRONX - 2013-17,397,0.0
BRONX - 2013-18,360,0.0
BRONX - 2013-19,382,0.002617801047120419
BRONX - 2013-20,426,0.004694835680751174
BRONX - 2013-21,409,0.0
BRONX - 2013-22,430,0.002325581395348837
BRONX - 2013-23,445,0.0
BRONX - 2013-24,424,0.0047169811320754715
BRONX - 2013-25,386,0.0025906735751295338
BRONX - 2013-26,387,0.002583979328165375
BRONX - 2013-27,413,0.0
BRONX - 2013-28,396,0.0025252525252525255
BRONX - 2013-29,408,0.0
BRONX - 2013-30,347,0.002881844380403458
BRONX - 2013-31,414,0.0
BRONX - 2013-32,352,0.0
BRONX - 2013-33,368,0.0
BRONX - 2013-34,374,0.0
BRONX - 2013-35,324,0.006172839506172839
BRONX - 2013-36,342,0.0
BRONX - 2013-37,412,0.0024271844660194173
BRONX - 2013-38,418,0.0
BRONX - 2013-39,389,0.002570694087403599
BRONX - 2013-40,386,0.0025906735751295338
BRONX - 2013-41,329,0.00303951367781155
BRONX - 2013-42,377,0.0
BRONX - 2013-43,348,0.0028735632183908046
BRONX - 2013-44,347,0.005763688760806916
BRONX - 2013-45,365,0.005479452054794521
BRONX - 2013-46,390,0.005128205128205128
BRONX - 2013-47,368,0.002717391304347826
BRONX - 2013-48,385,0.0
BRONX - 2013-49,359,0.0
